City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
Gornopravdinsk,100,RU,1585698756,94,60.05,69.9,33.458000000000006,7.471379600000001
Makat,62,KZ,1585698756,75,47.65,53.35,48.66800000000009,4.966006800000001
Balikpapan,20,ID,1585698757,100,-1.27,116.83,75.2,3.35541
Te Anau,14,NZ,1585698757,51,-45.42,167.72,59.27000000000007,1.4540110000000002
Inverell,0,AU,1585698757,59,-29.78,151.12,77.0,1.9908766000000002
Hambantota,21,LK,1585698757,78,6.12,81.12,77.46800000000009,10.155707600000001
Sept-Îles,90,CA,1585698757,60,50.2,-66.38,39.2,14.987498000000002
Catherinas Lust,82,GY,1585698758,81,6.4,-57.6,77.27000000000007,12.0347372
Guerrero Negro,100,MX,1585698758,32,27.98,-114.06,73.61600000000001,12.638711000000002
Sorong,87,ID,1585698758,85,-0.88,131.25,82.058,7.046361
Gibara,75,CU,1585698758,37,21.11,-76.13,86.0,8.052984
Portland,40,US,1585698533,66,45.52,-122.68,53.99600000000005,6.934514000000001
Quatre Cocos,75,MU,1585698759,94,-20.21,57.76,78.80000000000001,7.180577400000001
Petropavlovsk-Kamchatskiy,40,RU,1585698759,74,53.05,158.65,35.6,4.47388
St. George's,20,GD,1585698759,69,12.06,-61.75,78.80000000000001,12.750558000000002
Dawlatabad,99,AF,1585698760,59,36.41,64.91,55.274000000000015,5.6818276
Marawi,96,PH,1585698760,58,8.0,124.29,75.84800000000003,2.3040482000000004
Mahon,75,ES,1585698760,87,39.89,4.27,55.400000000000006,16.105968
Golden Gate,1,US,1585698761,74,26.19,-81.7,84.2,18.342908
Lorengau,93,PG,1585698761,81,-2.02,147.27,83.066,9.4398868
Kānkon,16,IN,1585698543,78,15.02,74.02,75.57800000000006,3.4672570000000005
Poso,98,ID,1585698761,65,-1.4,120.75,83.2100000000001,0.49212680000000003
Sal'sk,18,RU,1585698761,72,46.47,41.54,43.141999999999996,7.449010200000001
Sur,9,OM,1585698762,71,22.57,59.53,75.52400000000002,6.643711800000001
Port Shepstone,90,ZA,1585698762,83,-30.74,30.45,72.15800000000002,24.2931684
Shache,100,CN,1585698762,32,38.42,77.24,45.518000000000086,8.7688048
Kudahuvadhoo,79,MV,1585698762,71,2.67,72.89,83.4260000000001,6.1963238
Gachsaran,0,IR,1585698763,57,30.36,50.8,51.8,3.4225182000000003
Nanyang,87,CN,1585698763,77,32.99,112.53,49.658,4.5409882
Hunterville,0,NZ,1585698763,72,-39.93,175.57,66.00200000000008,1.006623
Huarmey,77,PE,1585698763,80,-10.07,-78.15,73.34600000000006,5.704197
Sandwick,98,GB,1585698763,87,60.0,-1.25,44.6,18.342908
Bom Jesus da Lapa,12,BR,1585698718,73,-13.26,-43.42,74.33600000000007,3.9370144000000002
Honiara,75,SB,1585698764,70,-9.43,159.95,87.80000000000001,4.697574
Adrar,100,MR,1585698764,16,20.5,-10.07,79.53800000000004,6.554234200000001
Cockburn Town,0,TC,1585698764,72,21.46,-71.14,76.73000000000005,12.213692400000001
Verkhoyansk,100,RU,1585698764,89,67.54,133.38,4.316000000000006,1.8342908
Rubizhne,21,UA,1585698765,80,49.01,38.38,33.11600000000001,10.5359874
Jijila,94,RO,1585698765,50,45.3,28.15,33.8,6.934514000000001
Kletnya,18,RU,1585698765,84,53.39,33.22,25.304000000000052,6.3529096
Kyra,48,RU,1585698765,53,49.58,111.98,30.308000000000003,5.144962
Urdoma,16,RU,1585698766,93,61.75,48.54,15.710000000000083,3.3106712000000003
San Jerónimo,93,PE,1585698766,28,-11.95,-75.28,48.992,2.2816788000000003
Jinchang,91,CN,1585698766,43,38.5,102.17,33.02600000000009,3.0646078000000005
Nipawin,90,CA,1585698766,72,53.37,-104.0,14.0,13.869028000000002
Verkhnevilyuysk,100,RU,1585698767,96,63.45,120.32,17.348000000000024,7.3371632
Klaksvík,100,FO,1585698767,87,62.23,-6.59,44.6,26.395892000000003
Yārāda,0,IN,1585698767,71,17.65,83.27,80.99600000000005,6.979252800000001
Kudat,75,MY,1585698767,94,6.88,116.85,78.80000000000001,3.35541
Karratha,99,AU,1585698768,23,-20.74,116.85,87.13399999999999,7.0910998
Wagar,15,SD,1585698768,33,16.15,36.2,71.34800000000003,10.2004464
Jacksonville,75,US,1585698737,83,30.33,-81.66,73.99400000000009,10.289924
Mnogovershinnyy,4,RU,1585698768,90,53.94,139.92,26.168000000000085,7.449010200000001
Pulandian,46,CN,1585698768,24,39.4,121.97,46.4,11.184700000000001
Tommot,99,RU,1585698769,91,58.96,126.29,21.308000000000003,13.086099
Bognor Regis,1,GB,1585698769,80,50.78,-0.68,37.99400000000007,5.816044000000001
Poum,35,NC,1585698769,76,-20.23,164.02,78.13399999999999,14.651957000000001
Nishihara,75,JP,1585698769,94,26.18,127.76,69.80000000000001,25.277422000000005
Ahipara,100,NZ,1585698733,63,-35.17,173.17,68.19800000000004,3.2659324
La Ronge,90,CA,1585698770,84,55.1,-105.28,6.800000000000001,5.816044000000001
Kahului,90,US,1585698626,88,20.89,-156.47,71.99600000000005,14.987498000000002
Ust'-Kan,0,RU,1585698770,65,50.93,84.76,25.718000000000085,3.3106712000000003
Pangkalanbuun,88,ID,1585698771,82,-2.68,111.62,79.28600000000007,4.250186
Katsuura,75,JP,1585698771,93,35.13,140.3,53.99600000000005,4.697574
Itoman,75,JP,1585698771,94,26.12,127.67,69.80000000000001,25.277422000000005
Itanagar,19,IN,1585698771,44,27.1,93.62,67.19000000000003,2.7290668
Camalú,100,MX,1585698771,51,30.85,-116.07,68.28800000000004,4.9436374
Turki,31,RU,1585698772,89,51.99,43.27,29.354000000000052,13.399270600000001
Cartagena del Chairá,100,CO,1585698772,91,1.33,-74.84,73.04000000000002,2.2816788000000003
Itacoatiara,20,BR,1585698772,100,-3.14,-58.44,77.0,3.35541
Pouébo,38,NC,1585698772,58,-20.4,164.57,83.58800000000005,8.3437862
Walvis Bay,0,NA,1585698773,89,-22.96,14.51,59.0,1.006623
Gari,100,RU,1585698773,94,59.43,62.35,35.42000000000006,6.0621074
Ugoofaaru,42,MV,1585698739,75,5.67,73.0,84.03800000000004,9.954383000000002
Arlit,5,NE,1585698773,12,18.74,7.39,84.72200000000004,7.225316200000001
Flinders,75,AU,1585698774,100,-34.58,150.86,71.00600000000003,3.35541
Trois-Rivières,1,CA,1585698498,38,46.35,-72.55,41.0,9.171454
Bulungu,99,CD,1585698774,78,-4.55,18.6,71.99600000000005,0.5368656
Yokadouma,94,CM,1585698774,80,3.52,15.05,72.30200000000008,1.8566602
Nantucket,20,US,1585698540,69,41.28,-70.1,35.99600000000005,13.869028000000002
Nagato,90,JP,1585698775,100,34.38,131.2,57.2,4.697574
Belinsky,77,RU,1585698775,90,52.96,43.42,28.94000000000002,14.5848488
Kigoma,87,TZ,1585698775,61,-4.88,29.63,75.38000000000005,3.1764548
Bismarck,75,US,1585698775,66,46.81,-100.78,57.00200000000008,14.987498000000002
Nsoko,96,SZ,1585698775,93,-27.03,31.95,66.2,4.2278166
Vaitape,10,PF,1585698776,75,-16.52,-151.75,83.858,11.184700000000001
Rome,90,US,1585698725,70,43.21,-75.46,48.00200000000008,6.934514000000001
Narasannapeta,0,IN,1585698776,72,18.42,84.05,79.73600000000008,4.787051600000001
Bereda,40,ES,1585698776,81,43.27,-7.54,50.0,4.697574
Roebourne,99,AU,1585698776,22,-20.78,117.13,88.16000000000008,4.6752046
Antibes,90,FR,1585698584,50,43.56,7.13,53.6,28.856526000000002
Saldanha,0,ZA,1585698777,72,-33.01,17.94,60.8,14.987498000000002
Abéché,21,TD,1585698777,12,13.83,20.83,83.48000000000005,8.5451108
Kupang,20,ID,1585698777,88,-10.17,123.58,82.4,2.23694
São Filipe,89,CV,1585698778,82,14.9,-24.5,73.38200000000002,7.0910998
Fairbanks,1,US,1585698691,30,64.84,-147.72,28.004000000000055,9.171454
Nanchong,94,CN,1585698778,71,30.8,106.08,58.26200000000006,4.362033
Lourdes,75,FR,1585698778,93,43.1,-0.05,44.6,4.697574
Raudeberg,100,NO,1585698778,93,61.99,5.14,42.8,6.934514000000001
Arrondissement de Bastia,4,FR,1585698754,52,42.67,9.33,48.00200000000008,9.171454
Siderno,20,IT,1585698779,87,38.28,16.3,55.004000000000055,4.3396636
Kurunegala,20,LK,1585698665,94,7.49,80.36,78.80000000000001,2.23694
Saryozek,28,KZ,1585698779,38,44.36,77.98,42.908,3.7580592
Harrisonburg,90,US,1585698780,93,38.45,-78.87,46.99400000000007,2.0356154
Baykal'sk,61,RU,1585698780,67,51.51,104.15,34.10600000000003,4.7423128000000005
Benghazi,5,LY,1585698780,74,32.12,20.07,59.360000000000085,7.5384878
Pingliang,99,CN,1585698781,49,35.54,106.69,38.84000000000002,6.3529096
Karrāpur,0,IN,1585698781,22,23.95,78.85,74.4260000000001,4.4291412
Nara,75,JP,1585698781,67,34.69,135.8,62.6,9.171454
Sola,100,VU,1585698735,87,-13.88,167.55,79.46600000000001,14.696695800000002
Domoni,49,KM,1585698781,74,-12.26,44.53,81.89600000000004,7.0016222
Poção de Pedras,96,BR,1585698782,87,-4.67,-44.85,77.61200000000005,2.0356154
Capul,42,PH,1585698782,76,12.42,124.18,80.61800000000008,8.903021200000001
Imeni Poliny Osipenko,10,RU,1585698782,66,52.42,136.49,36.266000000000005,10.178077
Caniço,20,PT,1585698782,67,32.63,-16.85,59.0,13.869028000000002
Souillac,75,MU,1585698741,94,-20.52,57.52,78.80000000000001,4.2725554
Codrington,35,AU,1585698783,62,-38.27,141.97,63.68000000000004,6.7555588
Turbat,0,PK,1585698783,59,26.0,63.04,71.67200000000004,2.5277422
Flin Flon,90,CA,1585698783,67,54.77,-101.86,21.2,10.289924
Chiang Mai,3,TH,1585698570,60,18.79,98.98,73.4,1.11847
Celestún,3,MX,1585698783,77,20.87,-90.4,80.02400000000002,15.5914718
Awjilah,0,LY,1585698784,70,29.11,21.29,56.858000000000004,8.008245200000001
Rāwah,100,IQ,1585698784,49,34.48,41.91,63.62600000000009,19.1929452
Iquique,20,CL,1585698534,73,-20.22,-70.14,69.80000000000001,14.987498000000002
Wana,6,PK,1585698785,45,32.3,69.57,49.15400000000005,1.9461378
Biskupiec,47,PL,1585698785,92,53.86,20.96,28.04000000000002,11.050483600000002
Srednekolymsk,25,RU,1585698786,89,67.45,153.68,9.338000000000044,2.7961750000000003
Grand-Santi,95,GF,1585698786,89,4.25,-54.38,75.14600000000004,4.1830778
Coshocton,90,US,1585698786,61,40.27,-81.86,46.99400000000007,5.816044000000001
Gannan,8,CN,1585698787,54,47.91,123.5,41.360000000000085,12.638711000000002
Sitka,20,US,1585698787,38,57.05,-135.33,39.2,5.816044000000001
Ternate,98,ID,1585698787,76,0.8,127.4,83.13800000000005,5.010745600000001
Port Hueneme,1,US,1585698787,52,34.15,-119.2,78.99800000000002,6.934514000000001
Namatanai,97,PG,1585698787,74,-3.67,152.43,82.86800000000008,8.813543600000001
Goma,38,CD,1585698788,50,-1.68,29.22,62.67200000000004,0.9395148
Sultānpur,15,IN,1585698788,20,26.27,82.07,73.88600000000008,4.585727
Coos Bay,40,US,1585698788,66,43.37,-124.22,51.00800000000001,5.816044000000001
Podlesnoye,1,RU,1585698789,79,51.82,47.01,36.71600000000001,14.1150914
Kismayo,1,SO,1585698789,78,-0.36,42.55,83.60600000000002,9.506995
Berlevåg,100,NO,1585698790,92,70.86,29.09,28.291999999999994,20.982497200000005
Aranos,22,NA,1585698790,54,-24.13,19.12,67.74800000000002,8.835913000000001
Bonthe,36,SL,1585698790,82,7.53,-12.51,81.0680000000001,9.3280398
Svetlaya,99,RU,1585698791,71,46.54,138.33,40.01000000000008,4.0041226000000005
Sandpoint,75,US,1585698695,64,48.28,-116.55,39.00200000000008,6.934514000000001
Ürümqi,0,CN,1585698791,15,43.8,87.6,50.0,15.65858
Masaurhi,0,IN,1585698791,88,25.35,85.03,66.2,5.569980600000001
Ballina,63,AU,1585698792,88,-28.87,153.57,77.0,9.171454
Carahue,2,CL,1585698792,67,-38.7,-73.17,59.0,8.052984
Kiryat Gat,75,IL,1585698792,72,31.61,34.76,60.8,5.816044000000001
Abū Zabad,8,SD,1585698792,13,12.35,29.25,80.02400000000002,12.0347372
Bandarbeyla,14,SO,1585698792,79,9.49,50.81,79.64600000000004,9.059607
Prince George,40,CA,1585698793,61,53.92,-122.75,21.002000000000077,10.289924
Batagay-Alyta,81,RU,1585698793,78,67.8,130.41,0.4820000000000171,1.677705
Ampanihy,46,MG,1585698793,84,-24.7,44.75,69.36800000000008,10.782050800000002
Palmer,20,US,1585698746,52,42.16,-72.33,44.99600000000005,5.816044000000001
Rondonópolis,17,BR,1585698502,66,-16.47,-54.64,77.75600000000003,2.348787
Vao,3,NC,1585698794,76,-22.67,167.48,74.46200000000006,16.575725400000003
Ushtobe,5,KZ,1585698794,51,45.25,77.98,41.9,1.677705
Vila,75,PT,1585698794,93,42.03,-8.16,51.00800000000001,4.697574
Kānt,11,IN,1585698795,34,27.8,79.8,72.51800000000009,6.7779282
Ixtapa,40,MX,1585698795,69,20.7,-105.2,80.6,9.171454
Mayumba,15,GA,1585698795,85,-3.43,10.66,80.29400000000007,6.7779282
Skibbereen,75,IE,1585698636,70,51.55,-9.27,42.8,10.289924
Gilgit,100,PK,1585698796,32,35.92,74.31,49.208000000000006,5.927891
Fortuna,90,US,1585698796,81,40.6,-124.16,55.004000000000055,10.289924
Olafsvik,100,IS,1585698796,91,64.89,-23.71,32.81000000000008,14.965128600000002
Lagdo,89,CM,1585698796,22,9.05,13.73,89.45600000000003,3.131716
Gayéri,41,BF,1585698796,13,12.65,0.49,87.20600000000003,7.672704200000001
Nova Olímpia,17,BR,1585698797,83,-14.8,-57.29,75.88399999999999,0.1342164
Margate,0,GB,1585698755,66,51.38,1.39,42.008,4.697574
Philadelphia,90,US,1585698553,70,39.95,-75.16,44.99600000000005,12.750558000000002
Thinadhoo,91,MV,1585698797,70,0.53,72.93,83.10200000000009,7.963506400000001
Arfará,3,GR,1585698798,87,37.15,22.03,55.99400000000007,3.35541
Coracora,100,PE,1585698798,32,-15.03,-73.78,52.23200000000001,5.0331150000000004
Yucaipa,90,US,1585698798,26,34.03,-117.04,80.6,6.934514000000001
Faya,27,SA,1585698799,63,18.39,42.45,62.6,5.816044000000001
Sladkovo,85,RU,1585698799,95,55.53,70.34,25.808000000000003,7.3147938
North Bend,40,US,1585698597,66,43.41,-124.22,51.998000000000026,5.816044000000001
Xingyi,0,CN,1585698799,32,24.19,102.82,57.07400000000001,3.0869771999999998
Innisfail,89,AU,1585698800,75,-17.53,146.03,73.99400000000009,4.0041226000000005
Leningradskiy,11,RU,1585698729,92,69.38,178.42,12.05600000000003,6.4423872
Lompoc,60,US,1585698745,53,34.64,-120.46,80.00600000000003,17.224438000000003
Hokitika,36,NZ,1585698800,57,-42.72,170.97,61.71800000000009,3.4672570000000005
Bemidji,1,US,1585698801,25,47.47,-94.88,51.8,9.171454
Nabire,98,ID,1585698801,76,-3.37,135.48,83.01200000000006,2.125093
Teya,99,RU,1585698801,95,60.38,92.63,26.762000000000057,2.125093
Yulara,40,AU,1585698801,78,-25.24,130.99,71.6,6.934514000000001
Kungurtug,7,RU,1585698801,76,50.6,97.52,15.602000000000078,3.131716
Alugan,34,PH,1585698802,74,12.22,125.48,81.87800000000007,7.068730400000001
Zhaotong,82,CN,1585698662,45,27.32,103.72,47.641999999999996,4.6752046
Gorom-Gorom,85,BF,1585698803,14,14.44,-0.24,86.50400000000005,10.0438606
Geilo,87,NO,1585698804,99,60.53,8.21,28.004000000000055,12.1242148
Lima,79,PE,1585698190,83,-12.04,-77.03,71.6,6.934514000000001
Necochea,85,AR,1585698805,73,-38.55,-58.74,60.998000000000026,2.9974996000000003
Dunedin,2,NZ,1585698796,62,-45.87,170.5,66.00200000000008,4.0041226000000005
Ughelli,96,NG,1585698806,92,5.49,6.01,78.53000000000004,2.2816788000000003
Makkah al Mukarramah,14,SA,1585698748,43,21.43,39.83,74.78600000000007,0.7381902000000001
Mazatlán,90,MX,1585698574,61,23.22,-106.42,78.80000000000001,9.171454
New Amsterdam,87,GY,1585698807,83,6.25,-57.52,76.13600000000008,9.6412114
Piaçabuçu,68,BR,1585698807,83,-10.41,-36.43,79.88000000000005,8.276678
Egvekinot,95,RU,1585698807,94,66.32,-179.17,15.476000000000088,4.6304658
La Tuque,31,CA,1585698807,94,47.43,-72.78,28.058000000000003,4.966006800000001
Alyangula,16,AU,1585698808,79,-13.85,136.42,84.2,7.583226600000001
Waddān,0,LY,1585698808,45,29.16,16.14,59.432000000000016,10.2675546
Port Hardy,75,CA,1585698808,66,50.7,-127.42,48.2,12.750558000000002
Sidvokodvo,80,SZ,1585698809,93,-26.63,31.42,66.2,2.9080220000000003
Grindavik,90,IS,1585698809,77,63.84,-22.43,35.6,19.461378
Bay Roberts,90,CA,1585698809,96,47.6,-53.26,37.99400000000007,6.934514000000001
Tateyama,75,JP,1585698809,93,34.98,139.87,53.99600000000005,4.697574
Riachão das Neves,13,BR,1585698809,78,-11.75,-44.91,71.49199999999999,1.3197946
Nome,90,US,1585698810,92,64.5,-165.41,24.998000000000026,5.816044000000001
Bilma,0,NE,1585698810,16,18.69,12.92,85.04600000000005,5.6594581999999996
Wexford,19,IE,1585698810,68,52.33,-6.46,46.004000000000055,8.1872004
Yantal',100,RU,1585698810,79,56.85,105.25,34.610000000000085,14.9203898
Oruzgan,63,AF,1585698811,42,32.83,66.0,44.852000000000075,3.3777794
Alexandria,40,EG,1585698487,77,31.22,29.96,60.8,17.224438000000003
Kitui,40,KE,1585698811,72,-1.37,38.01,65.2100000000001,2.0803542000000004
Ongandjera,2,NA,1585698811,35,-17.88,15.07,71.9600000000001,7.8740288000000005
Santa Maria,40,BR,1585698811,65,-29.68,-53.81,80.6,13.869028000000002
Emerald,0,AU,1585698588,65,-23.53,148.17,80.00600000000003,8.052984
